date,time,tempC,windspeed,rainfall,humidity,pressure,cloudcover
2019-03-08,15,14,4,0.0,46,1023,32
2019-03-08,18,14,4,0.0,50,1023,20
2019-03-08,21,12,4,0.0,58,1025,10
2019-03-09,00,8,4,0.0,60,1028,7
2019-03-09,03,5,5,0.0,64,1029,7
2019-03-09,06,4,5,0.0,67,1030,6
2019-03-09,09,6,4,0.0,58,1031,6
2019-03-09,12,13,5,0.0,43,1031,8
2019-03-09,15,18,5,0.0,37,1030,10
2019-03-09,18,17,7,0.0,40,1029,9
2019-03-09,21,15,7,0.0,48,1030,6
2019-03-10,00,12,5,0.0,57,1030,2
2019-03-10,03,10,2,0.0,67,1030,0
2019-03-10,06,8,1,0.0,75,1030,3
2019-03-10,09,9,2,0.0,66,1030,5
2019-03-10,12,15,4,0.0,48,1029,5
2019-03-10,15,21,5,0.0,37,1027,4
2019-03-10,18,21,6,0.0,39,1026,4
2019-03-10,21,16,8,0.0,50,1027,4
2019-03-11,00,11,11,0.0,60,1028,5
2019-03-11,03,9,12,0.0,69,1029,9
2019-03-11,06,9,12,0.0,75,1029,12
2019-03-11,09,10,16,0.0,70,1030,9
2019-03-11,12,14,18,0.0,54,1030,5
2019-03-11,15,18,13,0.0,41,1028,7
2019-03-11,18,19,8,0.0,43,1028,7
2019-03-11,21,16,7,0.0,51,1029,4
2019-03-12,00,13,4,0.0,57,1029,9
2019-03-12,03,11,2,0.0,56,1029,12
2019-03-12,06,9,3,0.0,54,1029,23
2019-03-12,09,8,5,0.0,48,1028,69
2019-03-12,12,15,10,0.0,41,1026,74
2019-03-12,15,20,17,0.0,36,1023,25
2019-03-12,18,19,18,0.0,37,1022,5
2019-03-12,21,16,16,0.0,48,1023,7
2019-03-13,00,13,13,0.0,59,1024,7
2019-03-13,03,11,11,0.0,67,1025,7
2019-03-13,06,10,8,0.0,75,1026,10
2019-03-13,09,9,11,0.0,63,1027,7
2019-03-13,12,12,16,0.0,40,1027,5
2019-03-13,15,14,17,0.0,30,1027,6
